Sensor_ID,Machine_ID,Voltage_Reading,Pressure_Reading,Gas_Flow,RF_Power,Temperature,Sensor_Status,Drift_Status,Timestamp
SENS_000255,MACH_004,120.248,50.087,451.13,1501.6,248.37,Active,Stable,2026-05-07 03:07:00
SENS_000256,MACH_002,120.052,50.034,453.01,1453.8,249.87,Active,Stable,2026-05-07 03:04:00
SENS_000257,MACH_005,120.432,49.877,450.46,1485.6,249.09,Warning,Drifting,2026-05-07 03:01:00
SENS_000258,MACH_001,120.602,50.071,449.2,1502.7,249.18,Active,Stable,2026-05-07 02:58:00
SENS_000259,MACH_002,119.606,50.007,450.82,1517.1,250.31,Active,Stable,2026-05-07 02:55:00
SENS_000260,MACH_001,120.03,50.02,447.78,1629.0,249.91,Active,Stable,2026-05-07 02:52:00
SENS_000261,MACH_004,120.137,50.024,450.71,1457.6,250.44,Active,Stable,2026-05-07 02:49:00
SENS_000262,MACH_001,120.911,49.927,450.75,1472.2,249.92,Active,Stable,2026-05-07 02:46:00
SENS_000263,MACH_003,120.592,49.986,450.31,1434.9,250.61,Active,Stable,2026-05-07 02:43:00
SENS_000264,MACH_001,120.106,50.203,449.23,1478.6,249.18,Active,Stable,2026-05-07 02:40:00
SENS_000265,MACH_001,119.867,49.961,450.36,1421.1,251.77,Active,Stable,2026-05-07 02:37:00
SENS_000266,MACH_004,119.09,49.961,451.34,1482.7,250.93,Active,Stable,2026-05-07 02:34:00
SENS_000267,MACH_005,119.671,49.731,453.61,1405.4,249.07,Active,Stable,2026-05-07 02:31:00
SENS_000268,MACH_002,119.866,49.967,450.53,1500.8,250.79,Active,Stable,2026-05-07 02:28:00
SENS_000269,MACH_002,120.275,50.059,450.11,1446.7,249.53,Active,Stable,2026-05-07 02:25:00
SENS_000270,MACH_004,120.911,49.956,452.02,1528.9,250.39,Active,Stable,2026-05-07 02:22:00
SENS_000271,MACH_002,120.271,49.954,454.07,1391.2,248.83,Active,Stable,2026-05-07 02:19:00
SENS_000272,MACH_001,120.092,49.941,451.14,1434.3,248.95,Active,Stable,2026-05-07 02:16:00
SENS_000273,MACH_005,119.992,50.067,451.23,1459.6,250.26,Warning,Drifting,2026-05-07 02:13:00
SENS_000274,MACH_002,120.007,50.038,451.59,1517.5,251.07,Active,Stable,2026-05-07 02:10:00
SENS_000275,MACH_003,120.169,50.106,448.65,1483.0,249.69,Active,Stable,2026-05-07 02:07:00
SENS_000276,MACH_003,120.705,49.912,450.62,1473.1,251.49,Active,Stable,2026-05-07 02:04:00
SENS_000277,MACH_003,119.335,49.952,452.24,1520.6,247.58,Warning,Drifting,2026-05-07 02:01:00
SENS_000278,MACH_004,120.871,50.009,451.34,1429.2,250.0,Active,Stable,2026-05-07 01:58:00
SENS_000279,MACH_005,120.577,50.071,451.35,1542.9,252.09,Active,Stable,2026-05-07 01:55:00
SENS_000280,MACH_002,120.117,50.254,447.2,1439.6,250.18,Active,Stable,2026-05-07 01:52:00
SENS_000281,MACH_003,121.147,50.195,454.82,1587.3,249.91,Active,Stable,2026-05-07 01:49:00
SENS_000282,MACH_003,119.432,49.811,449.28,1547.4,247.7,Active,Stable,2026-05-07 01:46:00
SENS_000283,MACH_002,118.982,49.926,450.8,1509.6,248.83,Active,Stable,2026-05-07 01:43:00
SENS_000284,MACH_004,120.655,50.022,447.7,1444.2,249.38,Active,Stable,2026-05-07 01:40:00
SENS_000285,MACH_002,119.756,49.943,447.76,1567.5,248.47,Active,Stable,2026-05-07 01:37:00
SENS_000286,MACH_005,119.619,49.955,450.78,1535.1,249.22,Active,Stable,2026-05-07 01:34:00
SENS_000287,MACH_002,120.412,49.919,450.15,1549.3,248.29,Active,Stable,2026-05-07 01:31:00
SENS_000288,MACH_005,119.681,50.052,452.58,1380.2,251.6,Warning,Drifting,2026-05-07 01:28:00
SENS_000289,MACH_001,120.233,50.008,451.24,1456.3,248.91,Active,Stable,2026-05-07 01:25:00
SENS_000290,MACH_002,119.899,50.154,452.25,1484.0,250.89,Active,Stable,2026-05-07 01:22:00
SENS_000291,MACH_001,120.633,49.951,455.46,1571.0,249.31,Active,Stable,2026-05-07 01:19:00
SENS_000292,MACH_004,119.869,49.949,450.56,1518.8,250.54,Active,Stable,2026-05-07 01:16:00
SENS_000293,MACH_004,119.519,50.196,452.56,1474.2,250.4,Active,Stable,2026-05-07 01:13:00
SENS_000294,MACH_004,119.999,50.035,446.64,1390.2,251.83,Active,Stable,2026-05-07 01:10:00
SENS_000295,MACH_005,119.272,50.023,447.64,1525.6,251.56,Active,Stable,2026-05-07 01:07:00
SENS_000296,MACH_003,119.573,50.083,452.14,1585.8,251.57,Warning,Drifting,2026-05-07 01:04:00
SENS_000297,MACH_005,119.461,50.054,450.04,1521.4,250.11,Active,Stable,2026-05-07 01:01:00
SENS_000298,MACH_001,120.111,50.127,448.92,1504.9,250.45,Active,Stable,2026-05-07 00:58:00
SENS_000299,MACH_004,120.137,50.044,448.74,1482.9,248.93,Active,Stable,2026-05-07 00:55:00
SENS_000300,MACH_005,120.197,50.049,449.87,1519.7,250.21,Active,Stable,2026-05-07 00:52:00
SENS_000301,MACH_002,120.117,50.26,451.19,1475.7,251.9,Active,Stable,2026-05-07 00:49:00
SENS_000302,MACH_005,119.185,49.945,452.33,1570.7,250.48,Active,Stable,2026-05-07 00:46:00
SENS_000303,MACH_001,120.315,49.994,452.58,1419.4,247.45,Fault,Drifting,2026-05-07 00:43:00
SENS_000304,MACH_003,120.37,50.026,445.55,1553.8,250.43,Warning,Drifting,2026-05-07 00:40:00
SENS_000305,MACH_003,119.902,50.027,451.68,1529.0,249.1,Active,Stable,2026-05-07 00:37:00
SENS_000306,MACH_003,119.873,50.128,452.07,1542.1,248.71,Active,Stable,2026-05-07 00:34:00
SENS_000307,MACH_004,119.784,49.744,450.11,1485.8,249.68,Active,Stable,2026-05-07 00:31:00
SENS_000308,MACH_004,120.589,50.13,455.37,1468.9,252.21,Active,Stable,2026-05-07 00:28:00
SENS_000309,MACH_003,119.992,50.044,451.79,1557.3,250.0,Active,Stable,2026-05-07 00:25:00
SENS_000310,MACH_002,119.695,49.841,449.92,1507.1,250.43,Active,Stable,2026-05-07 00:22:00
SENS_000311,MACH_003,119.266,49.926,448.37,1443.5,250.77,Active,Stable,2026-05-07 00:19:00
SENS_000312,MACH_003,120.459,49.929,450.55,1478.2,248.7,Warning,Drifting,2026-05-07 00:16:00
SENS_000313,MACH_004,119.007,50.083,452.04,1563.6,249.89,Active,Stable,2026-05-07 00:13:00
SENS_000314,MACH_004,119.664,49.945,446.94,1483.5,250.88,Active,Stable,2026-05-07 00:10:00
SENS_000315,MACH_004,120.342,49.831,449.94,1467.4,248.49,Active,Stable,2026-05-07 00:07:00
SENS_000316,MACH_005,119.364,49.852,448.73,1514.5,249.33,Active,Stable,2026-05-07 00:04:00
SENS_000317,MACH_003,121.296,50.119,450.78,1516.2,248.85,Active,Stable,2026-05-07 00:01:00
SENS_000318,MACH_001,120.453,50.1,448.03,1524.7,250.09,Active,Stable,2026-05-06 23:58:00
SENS_000319,MACH_001,119.885,50.01,451.67,1512.9,248.24,Active,Stable,2026-05-06 23:55:00
SENS_000320,MACH_002,118.921,50.017,453.89,1542.1,250.71,Active,Stable,2026-05-06 23:52:00
SENS_000321,MACH_005,120.102,49.867,452.45,1545.4,250.37,Active,Stable,2026-05-06 23:49:00
SENS_000322,MACH_002,119.978,49.82,449.95,1472.8,249.8,Active,Stable,2026-05-06 23:46:00
SENS_000323,MACH_002,119.708,49.984,448.27,1527.5,248.86,Active,Stable,2026-05-06 23:43:00
SENS_000324,MACH_002,119.941,50.059,450.25,1473.5,250.69,Active,Stable,2026-05-06 23:40:00
SENS_000325,MACH_005,120.346,49.938,450.05,1581.3,249.58,Warning,Drifting,2026-05-06 23:37:00
SENS_000326,MACH_003,120.559,49.89,452.5,1575.6,249.94,Active,Stable,2026-05-06 23:34:00
SENS_000327,MACH_002,119.553,49.902,446.47,1442.9,250.19,Active,Stable,2026-05-06 23:31:00
SENS_000328,MACH_003,119.662,49.922,447.07,1572.9,250.52,Active,Stable,2026-05-06 23:28:00
SENS_000329,MACH_003,120.361,49.868,453.08,1487.7,250.81,Fault,Drifting,2026-05-06 23:25:00
SENS_000330,MACH_003,119.438,49.896,446.28,1479.9,248.21,Active,Stable,2026-05-06 23:22:00
SENS_000331,MACH_001,120.026,49.779,449.16,1396.7,250.96,Warning,Drifting,2026-05-06 23:19:00
SENS_000332,MACH_003,120.41,49.971,448.89,1519.3,249.75,Active,Stable,2026-05-06 23:16:00
SENS_000333,MACH_003,120.367,50.087,445.95,1475.4,250.99,Active,Stable,2026-05-06 23:13:00
SENS_000334,MACH_005,119.971,50.05,450.43,1549.7,248.72,Active,Stable,2026-05-06 23:10:00
SENS_000335,MACH_001,119.817,49.961,452.17,1495.7,250.4,Fault,Drifting,2026-05-06 23:07:00
SENS_000336,MACH_001,121.424,50.078,447.72,1519.5,250.49,Active,Stable,2026-05-06 23:04:00
SENS_000337,MACH_004,120.388,50.04,449.97,1465.1,249.84,Active,Stable,2026-05-06 23:01:00
SENS_000338,MACH_005,119.986,49.982,450.96,1440.2,250.3,Active,Stable,2026-05-06 22:58:00
SENS_000339,MACH_001,119.795,50.085,449.88,1500.7,249.81,Active,Stable,2026-05-06 22:55:00
SENS_000340,MACH_001,119.383,49.924,451.2,1483.2,249.23,Active,Stable,2026-05-06 22:52:00
SENS_000341,MACH_004,120.181,49.836,449.93,1631.3,249.48,Active,Stable,2026-05-06 22:49:00
SENS_000342,MACH_005,119.275,49.901,454.44,1519.7,249.5,Active,Stable,2026-05-06 22:46:00
SENS_000343,MACH_005,119.394,49.949,448.88,1554.2,249.89,Active,Stable,2026-05-06 22:43:00
SENS_000344,MACH_005,120.05,50.099,446.43,1520.8,249.6,Active,Stable,2026-05-06 22:40:00
SENS_000345,MACH_001,119.605,50.062,449.97,1476.2,249.39,Active,Stable,2026-05-06 22:37:00
SENS_000346,MACH_005,119.77,50.073,449.26,1507.7,249.62,Active,Stable,2026-05-06 22:34:00
SENS_000347,MACH_005,120.756,49.887,452.59,1452.3,249.22,Active,Stable,2026-05-06 22:31:00
SENS_000348,MACH_003,119.231,49.972,447.23,1402.6,248.53,Active,Stable,2026-05-06 22:28:00
SENS_000349,MACH_001,119.803,50.085,448.15,1466.1,250.3,Active,Stable,2026-05-06 22:25:00
SENS_000350,MACH_004,120.006,50.111,449.07,1481.2,249.86,Warning,Drifting,2026-05-06 22:22:00
SENS_000351,MACH_001,119.868,49.997,450.56,1427.7,250.05,Active,Stable,2026-05-06 22:19:00
SENS_000352,MACH_001,119.347,50.123,449.94,1588.9,249.02,Active,Stable,2026-05-06 22:16:00
SENS_000353,MACH_004,120.525,50.039,448.41,1467.0,250.55,Active,Stable,2026-05-06 22:13:00
SENS_000354,MACH_001,119.981,50.247,450.34,1439.2,250.03,Active,Stable,2026-05-06 22:10:00
SENS_000355,MACH_005,120.351,50.002,448.83,1513.2,250.63,Warning,Drifting,2026-05-06 22:07:00
SENS_000356,MACH_004,119.65,49.93,449.87,1498.7,251.03,Active,Stable,2026-05-06 22:04:00
SENS_000357,MACH_002,119.725,49.961,451.98,1519.8,248.12,Active,Stable,2026-05-06 22:01:00
SENS_000358,MACH_005,120.442,50.121,452.12,1490.9,250.03,Active,Stable,2026-05-06 21:58:00
SENS_000359,MACH_004,120.204,50.029,447.9,1496.4,248.14,Active,Stable,2026-05-06 21:55:00
SENS_000360,MACH_002,119.076,49.94,453.2,1571.2,250.08,Active,Stable,2026-05-06 21:52:00
SENS_000361,MACH_004,119.966,49.983,449.22,1550.4,252.81,Active,Stable,2026-05-06 21:49:00
SENS_000362,MACH_004,120.125,50.004,451.06,1502.6,249.65,Active,Stable,2026-05-06 21:46:00
SENS_000363,MACH_005,120.077,50.129,451.76,1485.4,249.79,Active,Stable,2026-05-06 21:43:00
SENS_000364,MACH_003,120.293,50.087,449.47,1509.0,250.62,Active,Stable,2026-05-06 21:40:00
SENS_000365,MACH_003,119.237,50.025,447.83,1566.2,250.17,Active,Stable,2026-05-06 21:37:00
SENS_000366,MACH_005,119.87,50.039,452.79,1502.5,251.29,Active,Stable,2026-05-06 21:34:00
SENS_000367,MACH_001,119.964,49.851,448.57,1500.5,249.79,Active,Stable,2026-05-06 21:31:00
SENS_000368,MACH_001,119.492,49.921,450.69,1418.5,250.38,Warning,Drifting,2026-05-06 21:28:00
SENS_000369,MACH_004,119.919,49.874,452.44,1492.6,250.72,Warning,Drifting,2026-05-06 21:25:00
SENS_000370,MACH_002,118.967,49.831,449.54,1457.1,250.82,Active,Stable,2026-05-06 21:22:00
SENS_000371,MACH_003,119.836,50.129,451.68,1458.4,250.38,Active,Stable,2026-05-06 21:19:00
SENS_000372,MACH_001,120.602,50.127,449.84,1504.6,251.03,Active,Stable,2026-05-06 21:16:00
SENS_000373,MACH_001,120.468,50.176,448.85,1516.8,249.86,Active,Stable,2026-05-06 21:13:00
SENS_000374,MACH_003,119.17,50.067,451.95,1490.6,250.18,Active,Stable,2026-05-06 21:10:00
SENS_000375,MACH_004,119.752,50.003,453.41,1527.5,251.33,Active,Stable,2026-05-06 21:07:00
SENS_000376,MACH_004,120.14,49.958,451.83,1513.1,250.41,Fault,Drifting,2026-05-06 21:04:00
SENS_000377,MACH_003,120.238,50.111,447.77,1464.8,251.6,Active,Stable,2026-05-06 21:01:00
SENS_000378,MACH_001,120.42,50.124,450.95,1513.5,249.9,Active,Stable,2026-05-06 20:58:00
SENS_000379,MACH_003,119.537,49.87,452.71,1444.7,249.64,Active,Stable,2026-05-06 20:55:00
SENS_000380,MACH_004,120.236,49.925,452.19,1491.9,249.57,Active,Stable,2026-05-06 20:52:00
SENS_000381,MACH_004,120.279,49.921,447.35,1479.9,246.79,Active,Stable,2026-05-06 20:49:00
SENS_000382,MACH_004,120.273,50.121,449.97,1517.0,250.43,Active,Stable,2026-05-06 20:46:00
SENS_000383,MACH_004,120.098,50.032,447.44,1485.0,249.38,Active,Stable,2026-05-06 20:43:00
SENS_000384,MACH_005,119.587,50.025,449.09,1503.0,249.23,Active,Stable,2026-05-06 20:40:00
SENS_000385,MACH_005,119.718,49.957,450.55,1407.3,250.37,Active,Stable,2026-05-06 20:37:00
SENS_000386,MACH_005,119.712,50.046,450.54,1507.7,251.32,Active,Stable,2026-05-06 20:34:00
SENS_000387,MACH_001,119.632,49.873,446.74,1381.4,249.87,Active,Stable,2026-05-06 20:31:00
SENS_000388,MACH_002,120.498,49.97,448.11,1572.7,248.53,Active,Stable,2026-05-06 20:28:00
SENS_000389,MACH_001,120.131,49.963,448.97,1415.0,249.58,Active,Stable,2026-05-06 20:25:00
SENS_000390,MACH_001,120.201,49.876,451.86,1577.9,251.25,Active,Stable,2026-05-06 20:22:00
SENS_000391,MACH_004,119.215,50.054,448.96,1619.9,250.02,Active,Stable,2026-05-06 20:19:00
SENS_000392,MACH_003,120.534,50.114,446.8,1569.2,251.46,Active,Stable,2026-05-06 20:16:00
SENS_000393,MACH_003,119.307,50.044,453.12,1518.8,250.53,Active,Stable,2026-05-06 20:13:00
SENS_000394,MACH_004,120.404,49.945,449.01,1450.6,249.62,Active,Stable,2026-05-06 20:10:00
SENS_000395,MACH_003,120.277,49.908,448.98,1524.4,250.43,Active,Stable,2026-05-06 20:07:00
SENS_000396,MACH_005,119.478,49.859,451.8,1539.7,250.4,Active,Stable,2026-05-06 20:04:00
SENS_000397,MACH_004,119.437,49.902,449.68,1500.0,250.62,Active,Stable,2026-05-06 20:01:00
SENS_000398,MACH_002,120.322,49.922,448.54,1507.2,250.06,Active,Stable,2026-05-06 19:58:00
SENS_000399,MACH_005,120.11,50.024,445.74,1416.1,250.22,Active,Stable,2026-05-06 19:55:00
SENS_000400,MACH_004,120.265,50.133,452.61,1525.1,250.96,Active,Stable,2026-05-06 19:52:00
SENS_000401,MACH_003,120.204,49.986,451.53,1479.5,250.82,Warning,Drifting,2026-05-06 19:49:00
SENS_000402,MACH_003,119.997,49.769,449.54,1505.3,249.55,Active,Stable,2026-05-06 19:46:00
SENS_000403,MACH_004,119.543,49.996,449.33,1563.1,248.75,Active,Stable,2026-05-06 19:43:00
SENS_000404,MACH_002,119.673,50.13,455.34,1524.8,251.09,Active,Stable,2026-05-06 19:40:00
SENS_000405,MACH_005,120.708,50.05,447.96,1493.5,249.95,Active,Stable,2026-05-06 19:37:00
SENS_000406,MACH_004,120.071,49.943,451.55,1572.5,249.48,Active,Stable,2026-05-06 19:34:00
SENS_000407,MACH_004,119.812,50.148,447.04,1478.6,250.27,Active,Stable,2026-05-06 19:31:00
SENS_000408,MACH_004,120.452,50.056,451.66,1508.6,250.61,Active,Stable,2026-05-06 19:28:00
SENS_000409,MACH_002,119.806,50.211,452.6,1491.4,249.22,Active,Stable,2026-05-06 19:25:00
SENS_000410,MACH_001,119.792,50.203,450.18,1552.7,250.24,Active,Stable,2026-05-06 19:22:00
SENS_000411,MACH_001,119.606,49.868,450.09,1551.1,249.25,Active,Stable,2026-05-06 19:19:00
SENS_000412,MACH_003,119.173,49.999,451.12,1538.6,251.01,Active,Stable,2026-05-06 19:16:00
SENS_000413,MACH_001,120.003,50.062,450.09,1530.6,249.49,Active,Stable,2026-05-06 19:13:00
SENS_000414,MACH_002,119.677,49.961,453.14,1426.9,249.31,Active,Stable,2026-05-06 19:10:00
SENS_000415,MACH_003,120.252,49.847,447.25,1479.3,250.56,Active,Stable,2026-05-06 19:07:00
SENS_000416,MACH_003,119.897,50.041,450.27,1564.1,249.55,Active,Stable,2026-05-06 19:04:00
SENS_000417,MACH_002,120.009,49.937,448.06,1547.8,249.18,Active,Stable,2026-05-06 19:01:00
SENS_000418,MACH_001,120.702,49.907,448.9,1480.6,252.13,Active,Stable,2026-05-06 18:58:00
SENS_000419,MACH_001,120.076,50.123,448.89,1428.9,251.64,Active,Stable,2026-05-06 18:55:00
SENS_000420,MACH_003,119.766,50.095,450.66,1533.4,249.55,Active,Stable,2026-05-06 18:52:00
SENS_000421,MACH_001,119.843,50.016,449.89,1471.8,250.0,Active,Stable,2026-05-06 18:49:00
SENS_000422,MACH_003,119.734,49.994,450.15,1512.3,249.84,Active,Stable,2026-05-06 18:46:00
SENS_000423,MACH_002,120.568,49.928,446.48,1549.2,250.48,Active,Stable,2026-05-06 18:43:00
SENS_000424,MACH_005,120.267,49.858,451.96,1420.2,249.88,Active,Stable,2026-05-06 18:40:00
SENS_000425,MACH_002,120.255,50.182,451.94,1518.8,249.98,Active,Stable,2026-05-06 18:37:00
SENS_000426,MACH_003,119.94,50.194,450.56,1528.8,251.23,Active,Stable,2026-05-06 18:34:00
SENS_000427,MACH_001,120.228,50.002,446.05,1514.4,249.45,Active,Stable,2026-05-06 18:31:00
SENS_000428,MACH_003,118.537,50.123,448.46,1509.1,248.83,Active,Stable,2026-05-06 18:28:00
SENS_000429,MACH_004,120.196,50.174,451.5,1461.5,250.1,Active,Stable,2026-05-06 18:25:00
SENS_000430,MACH_005,120.092,50.048,452.04,1447.4,248.68,Warning,Drifting,2026-05-06 18:22:00
SENS_000431,MACH_001,119.663,50.176,448.4,1482.9,248.58,Active,Stable,2026-05-06 18:19:00
SENS_000432,MACH_003,119.888,50.013,454.18,1422.8,248.81,Active,Stable,2026-05-06 18:16:00
SENS_000433,MACH_002,120.049,49.887,445.64,1483.0,250.03,Active,Stable,2026-05-06 18:13:00
SENS_000434,MACH_002,120.163,49.906,447.98,1562.6,251.65,Active,Stable,2026-05-06 18:10:00
SENS_000435,MACH_001,120.091,50.033,452.93,1410.7,250.01,Active,Stable,2026-05-06 18:07:00
SENS_000436,MACH_005,119.678,49.937,449.41,1481.2,249.97,Active,Stable,2026-05-06 18:04:00
SENS_000437,MACH_001,119.547,49.9,453.0,1610.0,249.01,Active,Stable,2026-05-06 18:01:00
SENS_000438,MACH_001,120.22,49.944,451.25,1406.1,249.35,Active,Stable,2026-05-06 17:58:00
SENS_000439,MACH_003,120.141,49.843,451.55,1461.7,249.45,Active,Stable,2026-05-06 17:55:00
SENS_000440,MACH_004,119.982,49.95,447.23,1589.5,248.05,Active,Stable,2026-05-06 17:52:00
SENS_000441,MACH_001,120.66,50.003,448.24,1476.2,250.88,Active,Stable,2026-05-06 17:49:00
SENS_000442,MACH_002,120.531,50.006,451.62,1474.1,249.5,Active,Stable,2026-05-06 17:46:00
SENS_000443,MACH_005,120.544,49.972,452.43,1527.7,251.21,Active,Stable,2026-05-06 17:43:00
SENS_000444,MACH_005,119.104,49.927,448.88,1478.0,249.34,Active,Stable,2026-05-06 17:40:00
SENS_000445,MACH_003,120.274,50.021,448.06,1449.6,248.56,Active,Stable,2026-05-06 17:37:00
SENS_000446,MACH_005,120.67,50.008,451.14,1435.8,250.31,Active,Stable,2026-05-06 17:34:00
SENS_000447,MACH_001,119.95,49.969,450.35,1550.8,252.24,Active,Stable,2026-05-06 17:31:00
SENS_000448,MACH_003,120.356,50.042,450.54,1442.9,249.89,Fault,Drifting,2026-05-06 17:28:00
SENS_000449,MACH_003,121.216,49.949,451.86,1500.3,248.93,Active,Stable,2026-05-06 17:25:00
SENS_000450,MACH_005,119.553,50.132,447.73,1474.2,251.01,Fault,Drifting,2026-05-06 17:22:00
SENS_000451,MACH_004,120.607,50.056,448.78,1482.5,251.22,Active,Stable,2026-05-06 17:19:00
SENS_000452,MACH_002,120.078,49.98,450.77,1435.8,249.76,Active,Stable,2026-05-06 17:16:00
SENS_000453,MACH_002,120.182,49.974,451.01,1472.7,249.09,Active,Stable,2026-05-06 17:13:00
SENS_000454,MACH_003,119.658,49.98,448.78,1463.5,247.96,Active,Stable,2026-05-06 17:10:00
SENS_000455,MACH_001,120.055,49.861,448.86,1568.0,250.07,Active,Stable,2026-05-06 17:07:00
SENS_000456,MACH_003,120.208,49.869,448.69,1516.6,249.66,Active,Stable,2026-05-06 17:04:00
SENS_000457,MACH_005,120.584,50.054,449.08,1543.8,249.68,Active,Stable,2026-05-06 17:01:00
SENS_000458,MACH_004,119.383,49.884,451.0,1521.1,249.98,Active,Stable,2026-05-06 16:58:00
SENS_000459,MACH_004,119.256,49.935,448.34,1481.7,250.1,Active,Stable,2026-05-06 16:55:00
SENS_000460,MACH_005,121.012,50.046,447.99,1491.0,249.25,Active,Stable,2026-05-06 16:52:00
SENS_000461,MACH_005,120.051,50.001,453.09,1596.4,249.62,Active,Stable,2026-05-06 16:49:00
SENS_000462,MACH_001,119.941,50.048,445.76,1514.8,249.5,Active,Stable,2026-05-06 16:46:00
SENS_000463,MACH_005,120.177,50.038,451.52,1523.1,250.09,Fault,Drifting,2026-05-06 16:43:00
SENS_000464,MACH_002,120.165,50.123,452.93,1450.8,249.61,Warning,Drifting,2026-05-06 16:40:00
SENS_000465,MACH_002,118.93,50.026,447.33,1480.0,250.12,Active,Stable,2026-05-06 16:37:00
SENS_000466,MACH_001,119.616,49.941,452.08,1439.2,251.61,Active,Stable,2026-05-06 16:34:00
SENS_000467,MACH_001,119.795,50.13,450.9,1532.6,249.21,Active,Stable,2026-05-06 16:31:00
SENS_000468,MACH_002,120.733,50.15,449.82,1471.4,248.73,Active,Stable,2026-05-06 16:28:00
SENS_000469,MACH_003,119.941,50.019,449.39,1421.0,247.97,Active,Stable,2026-05-06 16:25:00
SENS_000470,MACH_002,119.753,50.168,446.96,1505.1,251.39,Warning,Drifting,2026-05-06 16:22:00
SENS_000471,MACH_001,118.648,49.968,448.98,1467.5,250.3,Active,Stable,2026-05-06 16:19:00
SENS_000472,MACH_001,120.908,49.985,451.44,1480.8,250.58,Active,Stable,2026-05-06 16:16:00
SENS_000473,MACH_002,119.993,50.157,452.27,1505.7,249.05,Active,Stable,2026-05-06 16:13:00
SENS_000474,MACH_001,118.833,50.068,449.36,1550.1,249.8,Active,Stable,2026-05-06 16:10:00
SENS_000475,MACH_004,119.673,49.922,449.11,1396.8,250.28,Active,Stable,2026-05-06 16:07:00
SENS_000476,MACH_005,120.347,49.834,448.45,1515.9,248.11,Active,Stable,2026-05-06 16:04:00
SENS_000477,MACH_001,120.359,50.015,452.4,1463.2,250.09,Active,Stable,2026-05-06 16:01:00
SENS_000478,MACH_001,120.026,50.234,448.22,1446.7,249.82,Active,Stable,2026-05-06 15:58:00
SENS_000479,MACH_001,119.39,49.962,446.49,1493.9,249.17,Active,Stable,2026-05-06 15:55:00
SENS_000480,MACH_005,119.416,50.03,451.14,1364.4,249.82,Active,Stable,2026-05-06 15:52:00
SENS_000481,MACH_005,120.275,50.025,448.7,1513.6,249.14,Active,Stable,2026-05-06 15:49:00
SENS_000482,MACH_002,119.698,50.1,450.3,1485.6,251.91,Active,Stable,2026-05-06 15:46:00
SENS_000483,MACH_001,120.328,49.982,449.74,1482.8,249.16,Active,Stable,2026-05-06 15:43:00
SENS_000484,MACH_001,119.942,50.114,454.06,1413.4,248.76,Active,Stable,2026-05-06 15:40:00
SENS_000485,MACH_001,119.421,49.887,450.62,1468.7,251.79,Active,Stable,2026-05-06 15:37:00
SENS_000486,MACH_003,119.86,49.875,451.36,1522.8,250.78,Active,Stable,2026-05-06 15:34:00
SENS_000487,MACH_001,120.016,50.098,449.18,1507.8,250.15,Active,Stable,2026-05-06 15:31:00
SENS_000488,MACH_005,119.538,49.865,450.97,1424.7,249.36,Active,Stable,2026-05-06 15:28:00
SENS_000489,MACH_002,119.781,49.98,446.21,1496.2,248.9,Active,Stable,2026-05-06 15:25:00
SENS_000490,MACH_005,121.142,49.93,447.16,1491.4,250.35,Active,Stable,2026-05-06 15:22:00
SENS_000491,MACH_002,120.963,49.981,450.58,1581.5,251.19,Warning,Drifting,2026-05-06 15:19:00
SENS_000492,MACH_004,119.766,49.968,449.78,1478.7,250.89,Active,Stable,2026-05-06 15:16:00
SENS_000493,MACH_002,120.122,50.129,448.23,1380.0,251.12,Active,Stable,2026-05-06 15:13:00
