Wafer_ID,Batch_ID,Machine_ID,Process_Step,Yield_Percentage,Defect_Count,Defect_Type,Gate_Oxide_Thickness,Etch_Time,Temperature,Chamber_Pressure,Voltage,Gas_Flow_Rate,Timestamp
WF_000191,BATCH_039,MACH_001,Post-Etch,97.5,1,None,90.233,119.22,252.21,50.76,120.64,450.58,2026-05-05 16:06:55
WF_000192,BATCH_065,MACH_003,Post-Etch,97.0,2,None,89.441,120.43,249.07,48.46,119.83,435.15,2026-05-05 15:51:55
WF_000193,BATCH_030,MACH_002,Post-Etch,93.5,9,Micro-crack,93.996,115.27,248.32,58.05,119.75,452.89,2026-05-05 15:36:55
WF_000194,BATCH_033,MACH_004,Post-Etch,97.0,2,None,91.191,122.62,254.05,52.79,123.09,454.49,2026-05-05 15:21:55
WF_000195,BATCH_019,MACH_004,Post-Etch,97.0,2,None,89.809,118.65,250.25,49.68,118.59,462.13,2026-05-05 15:06:55
WF_000196,BATCH_056,MACH_004,Post-Etch,97.5,1,None,90.058,120.05,246.43,49.95,120.28,441.9,2026-05-05 14:51:55
WF_000197,BATCH_045,MACH_003,Post-Etch,97.0,2,None,89.839,124.56,247.82,49.78,119.91,446.3,2026-05-05 14:36:55
WF_000198,BATCH_035,MACH_005,Post-Etch,97.0,2,None,89.942,120.54,257.99,50.48,120.9,434.6,2026-05-05 14:21:55
WF_000199,BATCH_086,MACH_002,Post-Etch,95.5,5,None,91.691,123.31,253.28,53.16,121.06,445.33,2026-05-05 14:06:55
WF_000200,BATCH_001,MACH_004,Post-Etch,95.5,5,None,89.733,118.95,244.64,50.48,122.07,440.81,2026-05-05 13:51:55
WF_000201,BATCH_005,MACH_004,Post-Etch,94.5,7,Etch Pit,92.738,120.49,248.57,55.29,118.5,452.54,2026-05-05 13:36:55
WF_000202,BATCH_081,MACH_005,Post-Etch,95.0,6,Etch Pit,92.011,117.03,248.19,53.94,120.02,456.54,2026-05-05 13:21:55
WF_000203,BATCH_075,MACH_003,Post-Etch,97.0,2,None,89.84,120.91,248.27,49.56,120.67,455.36,2026-05-05 13:06:55
WF_000204,BATCH_035,MACH_005,Post-Etch,97.0,2,None,89.967,119.77,249.01,49.7,119.81,461.34,2026-05-05 12:51:55
WF_000205,BATCH_086,MACH_005,Post-Etch,96.5,3,None,90.803,117.11,235.3,51.9,121.1,445.9,2026-05-05 12:36:55
WF_000206,BATCH_094,MACH_001,Post-Etch,95.0,6,Micro-crack,90.385,122.23,254.77,51.03,120.73,455.16,2026-05-05 12:21:55
WF_000207,BATCH_030,MACH_004,Post-Etch,96.0,4,None,92.244,116.01,252.16,54.22,120.78,467.25,2026-05-05 12:06:55
WF_000208,BATCH_040,MACH_002,Post-Etch,97.0,2,None,90.459,116.52,249.32,50.66,120.45,442.44,2026-05-05 11:51:55
WF_000209,BATCH_093,MACH_003,Post-Etch,97.0,2,None,90.576,123.67,255.75,50.56,118.52,452.58,2026-05-05 11:36:55
WF_000210,BATCH_010,MACH_002,Post-Etch,94.0,8,Photoresist Residue,93.516,116.43,247.61,57.66,121.29,454.25,2026-05-05 11:21:55
WF_000211,BATCH_012,MACH_002,Post-Etch,97.0,2,None,90.068,123.39,248.91,50.39,119.97,453.35,2026-05-05 11:06:55
WF_000212,BATCH_006,MACH_001,Post-Etch,97.0,2,None,90.764,123.43,250.08,51.65,119.13,443.42,2026-05-05 10:51:55
WF_000213,BATCH_068,MACH_004,Post-Etch,98.0,0,None,90.272,121.87,251.31,50.39,120.85,448.63,2026-05-05 10:36:55
WF_000214,BATCH_029,MACH_002,Post-Etch,92.5,11,Etch Pit,93.699,121.34,249.48,57.32,118.67,455.22,2026-05-05 10:21:55
WF_000215,BATCH_042,MACH_005,Post-Etch,97.5,1,None,89.935,121.34,250.34,49.99,119.03,459.83,2026-05-05 10:06:55
WF_000216,BATCH_071,MACH_003,Post-Etch,95.5,5,None,91.577,121.78,247.73,52.9,120.33,453.0,2026-05-05 09:51:55
WF_000217,BATCH_034,MACH_005,Post-Etch,97.0,2,None,90.555,121.82,244.31,51.35,119.84,453.72,2026-05-05 09:36:55
WF_000218,BATCH_100,MACH_001,Post-Etch,96.0,4,None,90.577,124.49,255.01,51.03,120.23,464.8,2026-05-05 09:21:55
WF_000219,BATCH_025,MACH_003,Post-Etch,96.5,3,None,89.23,118.98,246.83,48.28,121.2,447.45,2026-05-05 09:06:55
WF_000220,BATCH_084,MACH_001,Post-Etch,98.0,0,None,89.718,118.83,241.52,49.34,119.56,446.64,2026-05-05 08:51:55
WF_000221,BATCH_034,MACH_001,Post-Etch,96.5,3,None,89.483,120.71,255.49,49.48,118.71,437.94,2026-05-05 08:36:55
WF_000222,BATCH_100,MACH_003,Post-Etch,97.5,1,None,90.205,116.52,255.14,50.26,120.52,469.44,2026-05-05 08:21:55
WF_000223,BATCH_029,MACH_003,Post-Etch,97.0,2,None,89.235,124.58,255.77,48.51,119.2,466.71,2026-05-05 08:06:55
WF_000224,BATCH_005,MACH_001,Post-Etch,96.0,4,None,90.299,117.76,260.63,50.87,120.84,469.82,2026-05-05 07:51:55
WF_000225,BATCH_053,MACH_005,Post-Etch,95.5,5,None,90.697,115.61,253.15,51.81,120.06,454.38,2026-05-05 07:36:55
WF_000226,BATCH_026,MACH_002,Post-Etch,92.5,11,Contamination,95.603,120.47,245.82,61.2,118.39,451.85,2026-05-05 07:21:55
WF_000227,BATCH_095,MACH_005,Post-Etch,96.5,3,None,89.414,121.22,242.88,49.47,119.57,455.89,2026-05-05 07:06:55
WF_000228,BATCH_006,MACH_002,Post-Etch,94.0,8,Micro-crack,93.318,116.63,252.31,56.67,119.42,450.27,2026-05-05 06:51:55
WF_000229,BATCH_086,MACH_002,Post-Etch,94.5,7,Contamination,93.258,118.22,243.78,56.16,121.05,454.63,2026-05-05 06:36:55
WF_000230,BATCH_055,MACH_002,Post-Etch,96.0,4,None,92.417,117.89,239.42,53.99,120.27,445.63,2026-05-05 06:21:55
WF_000231,BATCH_034,MACH_003,Post-Etch,95.0,6,Photoresist Residue,89.231,120.74,248.76,48.7,121.32,464.2,2026-05-05 06:06:55
WF_000232,BATCH_068,MACH_002,Post-Etch,93.5,9,Etch Pit,93.982,117.82,245.98,58.18,118.91,457.08,2026-05-05 05:51:55
WF_000233,BATCH_071,MACH_004,Post-Etch,97.0,2,None,90.631,118.32,249.05,51.84,119.87,465.11,2026-05-05 05:36:55
WF_000234,BATCH_091,MACH_004,Post-Etch,94.0,8,Etch Pit,87.477,120.16,249.94,44.79,120.2,454.37,2026-05-05 05:21:55
WF_000235,BATCH_087,MACH_001,Post-Etch,96.5,3,None,90.536,117.04,249.16,51.33,121.67,474.34,2026-05-05 05:06:55
WF_000236,BATCH_061,MACH_005,Post-Etch,96.0,4,None,90.814,123.96,250.67,51.99,119.84,461.07,2026-05-05 04:51:55
WF_000237,BATCH_025,MACH_005,Post-Etch,97.0,2,None,89.218,118.81,245.73,48.15,119.64,441.76,2026-05-05 04:36:55
WF_000238,BATCH_074,MACH_002,Post-Etch,96.0,4,None,91.997,120.6,246.24,53.8,120.13,446.75,2026-05-05 04:21:55
WF_000239,BATCH_065,MACH_001,Post-Etch,97.0,2,None,89.242,115.98,249.27,48.31,120.54,449.51,2026-05-05 04:06:55
WF_000240,BATCH_023,MACH_001,Post-Etch,97.0,2,None,90.08,119.83,248.98,49.86,120.64,438.86,2026-05-05 03:51:55
WF_000241,BATCH_032,MACH_004,Post-Etch,96.5,3,None,90.729,120.59,255.71,51.59,119.78,452.56,2026-05-05 03:36:55
WF_000242,BATCH_083,MACH_005,Post-Etch,96.5,3,None,91.806,124.62,251.53,53.68,117.67,463.5,2026-05-05 03:21:55
WF_000243,BATCH_019,MACH_003,Post-Etch,95.5,5,None,88.801,121.25,240.26,48.01,119.72,438.83,2026-05-05 03:06:55
WF_000244,BATCH_016,MACH_003,Post-Etch,96.0,4,None,89.856,117.47,250.14,50.2,119.34,445.04,2026-05-05 02:51:55
WF_000245,BATCH_062,MACH_001,Post-Etch,97.5,1,None,89.796,124.82,247.83,49.51,119.39,444.9,2026-05-05 02:36:55
WF_000246,BATCH_054,MACH_004,Post-Etch,97.5,1,None,90.425,119.5,247.21,50.68,120.67,456.61,2026-05-05 02:21:55
WF_000247,BATCH_017,MACH_002,Post-Etch,95.0,6,Etch Pit,92.871,121.05,249.16,55.6,119.06,450.44,2026-05-05 02:06:55
WF_000248,BATCH_089,MACH_002,Post-Etch,93.5,9,Micro-crack,93.545,115.92,243.56,56.97,121.36,468.72,2026-05-05 01:51:55
WF_000249,BATCH_019,MACH_004,Post-Etch,95.5,5,None,91.701,120.98,244.67,53.0,121.25,461.9,2026-05-05 01:36:55
WF_000250,BATCH_068,MACH_005,Post-Etch,97.0,2,None,90.55,120.83,252.76,50.68,120.39,436.74,2026-05-05 01:21:55
WF_000251,BATCH_009,MACH_001,Post-Etch,97.0,2,None,90.505,124.77,255.85,51.14,119.94,461.24,2026-05-05 01:06:55
WF_000252,BATCH_074,MACH_001,Post-Etch,97.5,1,None,89.799,122.23,249.88,49.65,120.23,446.3,2026-05-05 00:51:55
WF_000253,BATCH_019,MACH_002,Post-Etch,93.0,10,Micro-crack,94.494,117.14,254.13,59.19,121.38,437.08,2026-05-05 00:36:55
WF_000254,BATCH_043,MACH_005,Post-Etch,96.5,3,None,91.904,124.51,251.32,53.41,119.7,466.15,2026-05-05 00:21:55
WF_000255,BATCH_082,MACH_002,Post-Etch,94.0,8,Contamination,92.966,119.27,252.5,56.43,120.08,457.43,2026-05-05 00:06:55
WF_000256,BATCH_006,MACH_005,Post-Etch,95.5,5,None,91.14,122.84,247.02,52.15,119.58,463.63,2026-05-04 23:51:55
WF_000257,BATCH_098,MACH_002,Post-Etch,94.0,8,Photoresist Residue,93.88,116.05,254.47,58.43,120.0,437.08,2026-05-04 23:36:55
WF_000258,BATCH_078,MACH_003,Post-Etch,95.0,6,Photoresist Residue,89.988,117.5,258.13,49.94,119.85,464.88,2026-05-04 23:21:55
WF_000259,BATCH_023,MACH_002,Post-Etch,95.0,6,Micro-crack,92.035,118.19,254.29,53.83,119.51,455.69,2026-05-04 23:06:55
WF_000260,BATCH_009,MACH_005,Post-Etch,95.5,5,None,87.741,117.96,251.54,45.69,120.28,452.18,2026-05-04 22:51:55
WF_000261,BATCH_087,MACH_005,Post-Etch,97.5,1,None,90.496,122.19,239.63,51.11,119.08,445.83,2026-05-04 22:36:55
WF_000262,BATCH_018,MACH_004,Post-Etch,96.5,3,None,88.276,121.35,251.87,46.32,119.01,432.17,2026-05-04 22:21:55
WF_000263,BATCH_036,MACH_003,Post-Etch,97.5,1,None,89.643,118.36,251.74,49.49,119.66,441.02,2026-05-04 22:06:55
WF_000264,BATCH_024,MACH_004,Post-Etch,95.5,5,None,92.463,120.0,255.11,54.18,118.41,431.2,2026-05-04 21:51:55
WF_000265,BATCH_013,MACH_003,Post-Etch,97.5,1,None,90.345,118.37,251.95,50.66,120.92,439.86,2026-05-04 21:36:55
WF_000266,BATCH_017,MACH_002,Post-Etch,98.0,0,None,89.925,122.93,247.64,49.75,119.87,451.77,2026-05-04 21:21:55
WF_000267,BATCH_003,MACH_001,Post-Etch,95.5,5,None,91.207,122.92,260.14,51.92,118.9,458.38,2026-05-04 21:06:55
WF_000268,BATCH_083,MACH_005,Post-Etch,97.0,2,None,89.636,117.81,250.66,49.28,121.22,446.74,2026-05-04 20:51:55
WF_000269,BATCH_096,MACH_002,Post-Etch,94.0,8,Pattern Distortion,92.225,120.59,249.87,53.98,120.57,442.51,2026-05-04 20:36:55
WF_000270,BATCH_067,MACH_005,Post-Etch,95.5,5,None,88.689,117.18,246.82,47.62,119.38,448.15,2026-05-04 20:21:55
WF_000271,BATCH_009,MACH_001,Post-Etch,96.5,3,None,90.351,121.71,238.97,50.54,121.51,463.97,2026-05-04 20:06:55
WF_000272,BATCH_029,MACH_004,Post-Etch,95.0,6,Contamination,88.801,118.07,257.89,47.8,118.85,433.9,2026-05-04 19:51:55
WF_000273,BATCH_013,MACH_005,Post-Etch,95.0,6,Contamination,89.266,121.96,246.55,48.39,121.51,437.45,2026-05-04 19:36:55
WF_000274,BATCH_090,MACH_004,Post-Etch,97.0,2,None,90.377,123.26,252.83,49.88,121.55,428.34,2026-05-04 19:21:55
WF_000275,BATCH_013,MACH_005,Post-Etch,95.0,6,Micro-crack,91.301,119.64,252.66,52.08,120.5,448.43,2026-05-04 19:06:55
WF_000276,BATCH_021,MACH_005,Post-Etch,96.5,3,None,90.369,122.48,254.9,50.71,119.64,464.21,2026-05-04 18:51:55
WF_000277,BATCH_054,MACH_001,Post-Etch,94.0,8,Photoresist Residue,92.218,121.54,242.84,54.9,118.82,439.24,2026-05-04 18:36:55
WF_000278,BATCH_086,MACH_003,Post-Etch,95.5,5,None,90.823,122.07,256.67,51.26,121.07,470.2,2026-05-04 18:21:55
WF_000279,BATCH_025,MACH_003,Post-Etch,96.5,3,None,90.08,123.04,251.65,51.0,118.6,453.68,2026-05-04 18:06:55
WF_000280,BATCH_038,MACH_004,Post-Etch,97.0,2,None,89.912,121.91,247.04,50.25,121.95,444.94,2026-05-04 17:51:55
WF_000281,BATCH_054,MACH_001,Post-Etch,97.5,1,None,89.595,119.55,257.41,48.52,119.51,462.31,2026-05-04 17:36:55
WF_000282,BATCH_093,MACH_001,Post-Etch,94.5,7,Etch Pit,88.781,120.93,249.1,47.46,121.91,445.37,2026-05-04 17:21:55
WF_000283,BATCH_022,MACH_003,Post-Etch,97.0,2,None,89.599,120.97,253.59,49.24,120.18,451.64,2026-05-04 17:06:55
WF_000284,BATCH_059,MACH_005,Post-Etch,97.0,2,None,90.27,118.35,249.17,50.42,119.1,459.96,2026-05-04 16:51:55
WF_000285,BATCH_012,MACH_005,Post-Etch,97.5,1,None,90.308,119.69,250.37,50.69,120.31,443.34,2026-05-04 16:36:55
WF_000286,BATCH_032,MACH_002,Post-Etch,95.0,6,Photoresist Residue,92.566,123.27,248.72,55.39,119.94,454.79,2026-05-04 16:21:55
WF_000287,BATCH_049,MACH_004,Post-Etch,95.5,5,None,88.899,119.78,243.23,47.99,120.2,452.87,2026-05-04 16:06:55
WF_000288,BATCH_040,MACH_002,Post-Etch,95.5,5,None,91.93,116.91,248.61,53.88,118.87,448.39,2026-05-04 15:51:55
WF_000289,BATCH_048,MACH_001,Post-Etch,98.0,0,None,90.336,116.26,250.95,50.44,120.02,439.21,2026-05-04 15:36:55
WF_000290,BATCH_081,MACH_005,Post-Etch,97.5,1,None,90.016,123.0,250.08,49.3,122.11,446.07,2026-05-04 15:21:55
WF_000291,BATCH_059,MACH_004,Post-Etch,96.0,4,None,89.257,120.53,252.93,49.02,120.34,452.62,2026-05-04 15:06:55
WF_000292,BATCH_077,MACH_001,Post-Etch,97.0,2,None,90.22,124.27,245.54,50.8,118.71,452.91,2026-05-04 14:51:55
WF_000293,BATCH_006,MACH_001,Post-Etch,95.5,5,None,91.172,121.73,246.42,52.44,119.49,442.82,2026-05-04 14:36:55
WF_000294,BATCH_031,MACH_001,Post-Etch,97.5,1,None,89.799,119.58,252.04,49.38,119.16,441.13,2026-05-04 14:21:55
WF_000295,BATCH_017,MACH_005,Post-Etch,96.5,3,None,89.037,122.73,256.14,48.0,119.22,457.01,2026-05-04 14:06:55
WF_000296,BATCH_016,MACH_005,Post-Etch,95.5,5,None,90.573,121.47,256.86,51.21,121.89,451.2,2026-05-04 13:51:55
WF_000297,BATCH_015,MACH_003,Post-Etch,98.0,0,None,90.022,120.51,253.04,50.04,120.89,443.49,2026-05-04 13:36:55
WF_000298,BATCH_009,MACH_004,Post-Etch,97.0,2,None,90.173,118.8,248.56,50.57,119.95,445.76,2026-05-04 13:21:55
WF_000299,BATCH_062,MACH_002,Post-Etch,93.5,9,Pattern Distortion,93.128,123.27,251.65,55.8,119.36,438.43,2026-05-04 13:06:55
WF_000300,BATCH_049,MACH_001,Post-Etch,96.5,3,None,89.336,118.18,250.89,48.59,118.8,455.05,2026-05-04 12:51:55
WF_000301,BATCH_038,MACH_002,Post-Etch,94.5,7,Contamination,93.107,124.92,245.55,56.31,120.88,464.73,2026-05-04 12:36:55
WF_000302,BATCH_063,MACH_001,Post-Etch,96.5,3,None,89.579,115.05,243.06,49.57,119.5,443.59,2026-05-04 12:21:55
WF_000303,BATCH_073,MACH_002,Post-Etch,94.5,7,Etch Pit,93.521,117.12,254.71,56.82,120.82,458.65,2026-05-04 12:06:55
WF_000304,BATCH_044,MACH_005,Post-Etch,95.5,5,None,88.411,116.85,253.5,46.59,118.45,447.3,2026-05-04 11:51:55
WF_000305,BATCH_021,MACH_002,Post-Etch,96.0,4,None,91.385,119.34,256.12,52.66,120.35,444.3,2026-05-04 11:36:55
WF_000306,BATCH_088,MACH_005,Post-Etch,95.0,6,Micro-crack,89.162,124.43,250.61,47.98,119.72,457.15,2026-05-04 11:21:55
WF_000307,BATCH_061,MACH_003,Post-Etch,98.0,0,None,89.631,120.85,256.26,49.52,120.17,447.91,2026-05-04 11:06:55
WF_000308,BATCH_073,MACH_005,Post-Etch,96.0,4,None,90.193,119.24,250.95,50.53,120.89,465.15,2026-05-04 10:51:55
WF_000309,BATCH_095,MACH_001,Post-Etch,96.5,3,None,89.209,116.38,252.39,48.6,120.76,450.23,2026-05-04 10:36:55
WF_000310,BATCH_054,MACH_002,Post-Etch,95.0,6,Pattern Distortion,92.857,123.41,251.37,55.97,119.51,454.2,2026-05-04 10:21:55
WF_000311,BATCH_015,MACH_005,Post-Etch,96.5,3,None,91.192,119.76,247.94,52.31,118.13,446.11,2026-05-04 10:06:55
WF_000312,BATCH_006,MACH_004,Post-Etch,97.0,2,None,90.543,119.18,252.25,50.91,119.02,450.59,2026-05-04 09:51:55
WF_000313,BATCH_063,MACH_003,Post-Etch,96.0,4,None,90.05,116.06,250.9,50.97,119.78,443.7,2026-05-04 09:36:55
WF_000314,BATCH_013,MACH_004,Post-Etch,95.0,6,Photoresist Residue,92.192,119.19,255.72,54.67,121.96,440.97,2026-05-04 09:21:55
WF_000315,BATCH_096,MACH_004,Post-Etch,94.5,7,Contamination,91.089,115.43,250.77,52.04,120.01,434.24,2026-05-04 09:06:55
WF_000316,BATCH_093,MACH_005,Post-Etch,97.0,2,None,88.984,124.43,248.72,47.67,117.88,453.02,2026-05-04 08:51:55
WF_000317,BATCH_004,MACH_005,Post-Etch,95.5,5,None,91.234,123.28,250.01,53.16,118.43,445.86,2026-05-04 08:36:55
WF_000318,BATCH_017,MACH_003,Post-Etch,95.5,5,None,88.801,118.82,251.81,47.87,121.19,442.78,2026-05-04 08:21:55
WF_000319,BATCH_077,MACH_003,Post-Etch,96.5,3,None,90.812,116.6,258.25,52.14,119.27,453.61,2026-05-04 08:06:55
WF_000320,BATCH_025,MACH_005,Post-Etch,97.0,2,None,90.911,116.6,252.86,51.31,120.87,439.26,2026-05-04 07:51:55
WF_000321,BATCH_010,MACH_002,Post-Etch,96.0,4,None,91.93,120.83,248.13,54.07,119.41,448.94,2026-05-04 07:36:55
WF_000322,BATCH_047,MACH_001,Post-Etch,97.0,2,None,89.436,120.13,254.12,47.9,120.96,430.34,2026-05-04 07:21:55
WF_000323,BATCH_012,MACH_004,Post-Etch,96.5,3,None,88.625,115.9,256.5,47.68,119.69,443.0,2026-05-04 07:06:55
WF_000324,BATCH_028,MACH_004,Post-Etch,95.5,5,None,89.739,117.16,250.71,48.99,118.99,440.27,2026-05-04 06:51:55
WF_000325,BATCH_064,MACH_005,Post-Etch,96.5,3,None,90.596,116.71,243.74,51.06,119.74,466.86,2026-05-04 06:36:55
WF_000326,BATCH_030,MACH_004,Post-Etch,96.5,3,None,89.245,119.11,257.84,48.28,120.53,438.62,2026-05-04 06:21:55
WF_000327,BATCH_079,MACH_004,Post-Etch,97.0,2,None,90.753,118.6,248.37,51.03,120.97,446.25,2026-05-04 06:06:55
WF_000328,BATCH_068,MACH_002,Post-Etch,94.5,7,Photoresist Residue,92.865,119.46,248.12,55.64,120.61,461.15,2026-05-04 05:51:55
WF_000329,BATCH_060,MACH_002,Post-Etch,94.5,7,Pattern Distortion,93.662,122.8,250.05,57.54,119.88,450.37,2026-05-04 05:36:55
WF_000330,BATCH_050,MACH_002,Post-Etch,95.0,6,Etch Pit,91.553,124.79,249.02,52.85,118.59,449.64,2026-05-04 05:21:55
WF_000331,BATCH_075,MACH_003,Post-Etch,96.0,4,None,91.219,122.69,247.73,51.79,120.9,466.88,2026-05-04 05:06:55
WF_000332,BATCH_010,MACH_005,Post-Etch,97.0,2,None,89.089,116.31,254.59,47.9,120.76,463.71,2026-05-04 04:51:55
WF_000333,BATCH_084,MACH_001,Post-Etch,95.0,6,Contamination,90.581,121.64,246.71,50.68,118.41,466.94,2026-05-04 04:36:55
WF_000334,BATCH_029,MACH_002,Post-Etch,96.0,4,None,91.907,124.91,252.39,53.66,121.28,457.17,2026-05-04 04:21:55
WF_000335,BATCH_100,MACH_005,Post-Etch,96.0,4,None,88.628,115.82,251.56,46.82,120.87,453.74,2026-05-04 04:06:55
WF_000336,BATCH_068,MACH_005,Post-Etch,97.5,1,None,89.751,116.26,245.99,49.25,119.44,449.29,2026-05-04 03:51:55
WF_000337,BATCH_017,MACH_004,Post-Etch,97.0,2,None,89.108,115.0,251.45,48.48,120.29,465.35,2026-05-04 03:36:55
WF_000338,BATCH_017,MACH_003,Post-Etch,96.5,3,None,90.089,119.8,244.24,50.36,120.12,459.24,2026-05-04 03:21:55
WF_000339,BATCH_087,MACH_004,Post-Etch,97.0,2,None,90.13,119.89,255.97,49.87,120.33,449.1,2026-05-04 03:06:55
WF_000340,BATCH_070,MACH_004,Post-Etch,96.5,3,None,90.628,119.26,258.29,51.57,121.35,442.35,2026-05-04 02:51:55
WF_000341,BATCH_091,MACH_003,Post-Etch,96.0,4,None,88.615,124.63,251.73,47.64,120.45,470.86,2026-05-04 02:36:55
WF_000342,BATCH_026,MACH_003,Post-Etch,97.0,2,None,88.889,117.96,244.71,48.08,120.67,462.02,2026-05-04 02:21:55
WF_000343,BATCH_038,MACH_003,Post-Etch,95.5,5,None,87.922,124.77,249.78,46.49,120.18,465.73,2026-05-04 02:06:55
WF_000344,BATCH_052,MACH_003,Post-Etch,95.5,5,None,91.486,118.16,245.99,52.73,119.48,471.64,2026-05-04 01:51:55
WF_000345,BATCH_013,MACH_001,Post-Etch,96.0,4,None,90.531,124.35,245.4,51.53,121.01,462.24,2026-05-04 01:36:55
WF_000346,BATCH_023,MACH_005,Post-Etch,96.0,4,None,88.079,119.99,253.85,46.48,121.07,444.79,2026-05-04 01:21:55
WF_000347,BATCH_080,MACH_003,Post-Etch,97.0,2,None,90.16,119.15,249.68,49.73,121.06,465.13,2026-05-04 01:06:55
WF_000348,BATCH_082,MACH_001,Post-Etch,97.0,2,None,89.34,121.2,247.4,49.02,120.18,432.91,2026-05-04 00:51:55
WF_000349,BATCH_004,MACH_002,Post-Etch,92.5,11,Etch Pit,95.4,120.93,247.48,60.36,121.19,452.13,2026-05-04 00:36:55
WF_000350,BATCH_018,MACH_001,Post-Etch,96.5,3,None,90.753,120.02,247.18,52.12,120.17,463.74,2026-05-04 00:21:55
WF_000351,BATCH_066,MACH_003,Post-Etch,97.5,1,None,90.545,119.05,255.48,50.87,119.29,458.99,2026-05-04 00:06:55
WF_000352,BATCH_018,MACH_005,Post-Etch,96.0,4,None,91.091,124.83,245.93,51.36,120.13,447.78,2026-05-03 23:51:55
WF_000353,BATCH_076,MACH_005,Post-Etch,97.5,1,None,90.591,120.99,247.05,51.69,119.83,439.3,2026-05-03 23:36:55
WF_000354,BATCH_082,MACH_003,Post-Etch,95.0,6,Contamination,88.692,123.26,257.65,47.41,119.47,443.93,2026-05-03 23:21:55
WF_000355,BATCH_025,MACH_002,Post-Etch,96.0,4,None,92.082,119.78,248.48,54.63,120.56,446.12,2026-05-03 23:06:55
WF_000356,BATCH_045,MACH_002,Post-Etch,94.0,8,Etch Pit,93.252,116.84,252.17,56.01,119.31,459.15,2026-05-03 22:51:55
WF_000357,BATCH_029,MACH_004,Post-Etch,97.0,2,None,89.389,120.06,247.31,49.73,120.29,425.02,2026-05-03 22:36:55
WF_000358,BATCH_067,MACH_005,Post-Etch,97.0,2,None,90.162,115.98,248.31,50.25,119.27,460.13,2026-05-03 22:21:55
WF_000359,BATCH_041,MACH_002,Post-Etch,92.0,12,Etch Pit,93.297,121.91,250.29,55.69,118.04,444.36,2026-05-03 22:06:55
WF_000360,BATCH_043,MACH_005,Post-Etch,96.0,4,None,89.467,115.22,248.69,49.0,119.04,455.02,2026-05-03 21:51:55
WF_000361,BATCH_098,MACH_001,Post-Etch,97.5,1,None,90.325,121.18,247.91,51.06,120.06,449.75,2026-05-03 21:36:55
WF_000362,BATCH_066,MACH_002,Post-Etch,93.0,10,Pattern Distortion,93.519,117.25,245.33,57.43,121.12,443.35,2026-05-03 21:21:55
WF_000363,BATCH_065,MACH_001,Post-Etch,95.5,5,None,90.183,121.92,251.61,49.88,120.5,444.66,2026-05-03 21:06:55
WF_000364,BATCH_099,MACH_002,Post-Etch,92.0,12,Pattern Distortion,95.487,119.34,245.62,60.91,119.55,461.39,2026-05-03 20:51:55
WF_000365,BATCH_025,MACH_005,Post-Etch,94.5,7,Pattern Distortion,88.062,119.72,247.25,46.49,118.9,460.74,2026-05-03 20:36:55
WF_000366,BATCH_045,MACH_003,Post-Etch,96.5,3,None,90.508,120.13,247.32,51.43,119.4,449.65,2026-05-03 20:21:55
WF_000367,BATCH_077,MACH_005,Post-Etch,96.0,4,None,88.254,124.08,256.13,46.28,119.39,440.72,2026-05-03 20:06:55
WF_000368,BATCH_038,MACH_005,Post-Etch,96.5,3,None,89.211,119.95,248.64,48.78,119.33,451.13,2026-05-03 19:51:55
WF_000369,BATCH_098,MACH_003,Post-Etch,96.5,3,None,90.487,117.69,248.36,50.45,120.9,447.03,2026-05-03 19:36:55
WF_000370,BATCH_055,MACH_004,Post-Etch,95.0,6,Pattern Distortion,88.093,123.12,244.4,45.96,121.6,466.8,2026-05-03 19:21:55
WF_000371,BATCH_063,MACH_004,Post-Etch,96.5,3,None,89.405,121.63,245.95,49.17,120.79,439.7,2026-05-03 19:06:55
WF_000372,BATCH_002,MACH_002,Post-Etch,95.0,6,Pattern Distortion,92.947,116.38,245.83,55.96,120.35,440.78,2026-05-03 18:51:55
WF_000373,BATCH_036,MACH_005,Post-Etch,97.5,1,None,89.845,124.77,260.25,50.0,120.78,442.09,2026-05-03 18:36:55
WF_000374,BATCH_023,MACH_005,Post-Etch,96.5,3,None,88.279,116.82,255.41,46.92,118.61,445.55,2026-05-03 18:21:55
WF_000375,BATCH_013,MACH_001,Post-Etch,96.0,4,None,88.877,115.07,259.63,47.9,119.19,463.84,2026-05-03 18:06:55
WF_000376,BATCH_068,MACH_001,Post-Etch,96.5,3,None,89.454,122.88,247.75,48.74,121.05,444.5,2026-05-03 17:51:55
WF_000377,BATCH_072,MACH_003,Post-Etch,97.0,2,None,89.101,123.53,250.91,48.48,122.92,440.87,2026-05-03 17:36:55
WF_000378,BATCH_055,MACH_001,Post-Etch,94.5,7,Contamination,92.227,115.84,254.41,54.44,120.01,439.54,2026-05-03 17:21:55
WF_000379,BATCH_072,MACH_003,Post-Etch,97.5,1,None,90.699,121.47,248.04,51.38,120.63,455.9,2026-05-03 17:06:55
WF_000380,BATCH_003,MACH_003,Post-Etch,97.0,2,None,90.006,116.89,250.84,49.59,121.81,446.49,2026-05-03 16:51:55
WF_000381,BATCH_037,MACH_004,Post-Etch,98.0,0,None,90.371,123.39,262.43,50.53,121.28,448.48,2026-05-03 16:36:55
WF_000382,BATCH_061,MACH_005,Post-Etch,96.5,3,None,90.939,124.61,254.2,51.74,119.68,444.28,2026-05-03 16:21:55
